comment_id,source_url,author,content,posted_at,collected_at
24d737f9b6190e11c9376c12bb22d375a2450cfe,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#7w0g] 死の騎士で味方2人が乙してる時でも隠者で突破できる方法を考えたい 輝剣の自動展開は安定したけど、最悪のケースを想定して初期杖で倒せるようになっとくべきかな？ 2025-12-26 (金) 14:38:59 [ID:m-e5pq-9fc5-bci9] [#5mfm] 3体カメラに収めながら引き撃ちで勝てなくはないだろうけどかなりの長丁場になるし難しいと思う 敵の数減らす前に味方が乙したら仕方ないって割り切れないなら瓦礫の王ではレディピックしたほうがいい 2025-12-26 (金) 23:51:57 [ID:m-24nr-8a58-a6lq] [#3c6x] ありがとうございます 初期杖でも雨に濡れない程度あたりを回りながら引き撃ちしてたら、余裕で突破できるようになったわ 2025-12-27 (土) 03:35:24 [ID:p-8qty-24c4-1oac],2025-12-26T05:38:59+00:00,2026-01-03T07:45:53.250109+00:00
26aa87d4912bf2e8e114df970e13e551c16c664f,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#5mfm] 3体カメラに収めながら引き撃ちで勝てなくはないだろうけどかなりの長丁場になるし難しいと思う 敵の数減らす前に味方が乙したら仕方ないって割り切れないなら瓦礫の王ではレディピックしたほうがいい 2025-12-26 (金) 23:51:57 [ID:m-24nr-8a58-a6lq] [#3c6x] ありがとうございます 初期杖でも雨に濡れない程度あたりを回りながら引き撃ちしてたら、余裕で突破できるようになったわ 2025-12-27 (土) 03:35:24 [ID:p-8qty-24c4-1oac],2025-12-26T14:51:57+00:00,2026-01-03T07:45:53.250109+00:00
a8b4df1e28517a06795e57f075f1f903d5461a85,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#d7vg] 復讐者つかいです。先生方に質問です。 スキルのfp回復って使い勝手どんなもんなんでしょうか。ボス戦の立ち回りやfpが枯渇しちゃう状況について知りたいです。 隠者経験がほぼゼロで、「FP回復を自力でできる」程度の浅い認識なので、マッチしたときどのくらい気を遣うべきか迷います。 2025-12-26 (金) 16:19:37 [ID:m-2yuw-8a58-a6lq] [#7dah] それと、復讐者のトレンドが純物理属性の獣爪であることに、何か思うことがあるか教えて欲しいです! 2025-12-26 (金) 16:22:02 [ID:m-2yuw-8a58-a6lq] [#dvgr] 復讐者から気を遣って貰うことは何もないよ 星光は全部持ってっていいし、属性痕をつけようとしてくれなくてよい スキルのFP回復が自前で使えなくなる事は皆無だし、復讐者やレディと違ってどれだけ長期戦でもFPは枯渇しないように自分1人で立ち回れるから何も気にしなくて良いよ 2025-12-26 (金) 16:42:03 [ID:m-14dj-ea39-2a3c] [#9b0s] 復讐者使ってる時に魔術師塔の星光全部もぎ取って戦闘中バキバキ割ってくる隠者ちゃんに度々マッチして自前で回復できなかったっけ？？？と思って記事見に来たけどDPS上げたり隙を晒さない為にあるに越したことはないって感じなのね 2025-12-26 (金) 20:22:41 [ID:p-dar2-4cf1-85ta] [#27q5] 枝ミス 2025-12-26 (金) 20:23:52 [ID:p-dar2-4cf1-85ta] [#byk7] ３日目に１～２スタック持ち込めるようファームで調整（店買い＆ボッタクリ買い等）はする もちろん星光の使いどころはあるけど、吸って（スキル）吐いて（混成）が隠者のキモだからなぁ ただ最近は、葬儀屋のスキル＆アーツの操作で、貯まった属性痕を瞬間破棄させてくんないかなとも思う 2025-12-26 (金) 21:13:30 [ID:p-85ey-f849-85ta] [#cjue] FPちゅーちゅーは隙だらけで火力出せなくなる行為なんよ 淫者に求められるのは夜ボス削り切るのに必要なだけの星光を残し、残りを道中で吐き出すリソース管理 復ちゃんにあげるより自分で砕いたほうが時間効率いいならそうする 2025-12-27 (土) 14:38:28 [ID:m-dgnq-9fc5-bcq3],2025-12-26T07:19:37+00:00,2026-01-03T07:45:53.250109+00:00
87e40cf0b024a183a100ba03643899a1ea9b7568,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#7dah] それと、復讐者のトレンドが純物理属性の獣爪であることに、何か思うことがあるか教えて欲しいです! 2025-12-26 (金) 16:22:02 [ID:m-2yuw-8a58-a6lq],2025-12-26T07:22:02+00:00,2026-01-03T07:45:53.250109+00:00
8089e88e509856d0e2593771f7095b2f8d2abc1c,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#dvgr] 復讐者から気を遣って貰うことは何もないよ 星光は全部持ってっていいし、属性痕をつけようとしてくれなくてよい スキルのFP回復が自前で使えなくなる事は皆無だし、復讐者やレディと違ってどれだけ長期戦でもFPは枯渇しないように自分1人で立ち回れるから何も気にしなくて良いよ 2025-12-26 (金) 16:42:03 [ID:m-14dj-ea39-2a3c],2025-12-26T07:42:03+00:00,2026-01-03T07:45:53.250109+00:00
0a7d8a860dcb7b51cc74ab3bdebb2d86d9cf56bb,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#9b0s] 復讐者使ってる時に魔術師塔の星光全部もぎ取って戦闘中バキバキ割ってくる隠者ちゃんに度々マッチして自前で回復できなかったっけ？？？と思って記事見に来たけどDPS上げたり隙を晒さない為にあるに越したことはないって感じなのね 2025-12-26 (金) 20:22:41 [ID:p-dar2-4cf1-85ta] [#27q5] 枝ミス 2025-12-26 (金) 20:23:52 [ID:p-dar2-4cf1-85ta] [#byk7] ３日目に１～２スタック持ち込めるようファームで調整（店買い＆ボッタクリ買い等）はする もちろん星光の使いどころはあるけど、吸って（スキル）吐いて（混成）が隠者のキモだからなぁ ただ最近は、葬儀屋のスキル＆アーツの操作で、貯まった属性痕を瞬間破棄させてくんないかなとも思う 2025-12-26 (金) 21:13:30 [ID:p-85ey-f849-85ta] [#cjue] FPちゅーちゅーは隙だらけで火力出せなくなる行為なんよ 淫者に求められるのは夜ボス削り切るのに必要なだけの星光を残し、残りを道中で吐き出すリソース管理 復ちゃんにあげるより自分で砕いたほうが時間効率いいならそうする 2025-12-27 (土) 14:38:28 [ID:m-dgnq-9fc5-bcq3],2025-12-26T11:22:41+00:00,2026-01-03T07:45:53.250109+00:00
00df989dbcd1fa30bf9f68d32e61a7dae0352d7d,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,"[#7vgh] ありがとうございます!! 星光の配分はコミュニケーション面も兼ねて、これからもしていくつもりですが、基本的には隠者さんを信じようと思います。 やっぱり、リソース無限はつよいですねぇ,,, 2025-12-26 (金) 16:56:55 [ID:m-bhmn-8a58-a6lq] [#c8iw] 上のコメントへの返信です。 2025-12-26 (金) 16:57:45 [ID:m-bhmn-8a58-a6lq]",2025-12-26T07:56:55+00:00,2026-01-03T07:45:53.250109+00:00
925f0e2069c3ec2dd54b20fc470fe43be9fef158,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#c8iw] 上のコメントへの返信です。 2025-12-26 (金) 16:57:45 [ID:m-bhmn-8a58-a6lq],2025-12-26T07:57:45+00:00,2026-01-03T07:45:53.250109+00:00
70dadbaf068924b5943a5112e9546660511b543d,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#3prh] 深度5でグノでキャラ被って譲ったら聖印でやすい隠者だったけど、結晶で良くね? ひたすら黒炎投げてて削り遅かったから常世引いてたらヤバそうだった。わざわざ聖印でやすい付けた方が楽なボスなんていなそうだが 2025-12-26 (金) 22:28:31 [ID:m-987c-5c81-a6lq] [#1f9d] 全部魔術でいいはそれはそう グノカリゴに関しては巨人か狂い火の方が結晶より火力は出るけど、安定性は圧倒的に結晶だし結晶で殴りやすいし それはそれとして今の環境隠者じゃなくても全員火力出せるんだから、どのキャラでどのビルド使ったか知らんけどわざわざ隠者のところで愚痴る前に自分も見直せば？ それか他人信用できないなら譲らなくていいでしょ。いろんな人いるんだから 2025-12-26 (金) 22:57:45 [ID:p-14dj-ea39-85ta] [#3ke9] 常世なら寄生中のスリップダメージを狙って黒炎メインにしてたんじゃない？ あと隠者被りに悪いイメージ持ってる方が良くないと思う FP回復はアーツの打ち合いで快適に感じるぐらいだし 2025-12-27 (土) 03:47:42 [ID:p-8qty-24c4-1oac] [#d53j] 隠者2のグノスターって寄生モーション中に 下から結晶撃ってアニムス半分くらい削れるイメージあるわ 2025-12-27 (土) 06:55:32 [ID:p-6l4d-3a71-85ta] [#a3gk] そうなんだよね。結晶じゃない魔術でも2ループ目入らずに行けるから、小細工いらないのはその通り 2025-12-27 (土) 12:02:17 [ID:p-8qty-24c4-1oac] [#4iga] 隠者被りはアーツ回せば結構強いから譲らなくてもいいんじゃない？ 2025-12-27 (土) 13:09:11 [ID:m-47sr-6f28-a6lq] [#a13s] グノは多分そうかな。カリゴは、直下ブレスの合間も攻撃できる点で、 黒炎や巨人火のほうが強いと思ってる。ただ、こっちは好み 2025-12-27 (土) 21:30:14 [ID:p-h49f-24c4-85ta],2025-12-26T13:28:31+00:00,2026-01-03T07:45:53.250109+00:00
93864140f307ceee03957c1a8bc5d401530f2bde,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#1f9d] 全部魔術でいいはそれはそう グノカリゴに関しては巨人か狂い火の方が結晶より火力は出るけど、安定性は圧倒的に結晶だし結晶で殴りやすいし それはそれとして今の環境隠者じゃなくても全員火力出せるんだから、どのキャラでどのビルド使ったか知らんけどわざわざ隠者のところで愚痴る前に自分も見直せば？ それか他人信用できないなら譲らなくていいでしょ。いろんな人いるんだから 2025-12-26 (金) 22:57:45 [ID:p-14dj-ea39-85ta],2025-12-26T13:57:45+00:00,2026-01-03T07:45:53.250109+00:00
