comment_id,source_url,author,content,posted_at,collected_at
5edbcc3e6abaa758b657af4dc90f9cc7664e0bb6,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#1v09] 店売りのアーク付いてるしろがね杖が最強って気付いちゃったわ 付帯も魔力強化だから初期杖の付帯がないデメリットも無くて完璧 2025-10-22 (水) 12:28:19 [ID:m-apqu-8a58-dzu0],2025-10-22T03:28:19+00:00,2025-10-25T07:45:14.450228+00:00
338acdd080e66ce54854c7c7d57d62f2a27d7c05,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#2f00] 遺物や付帯効果について、当たり前だけどいくら火力重視でも生存を完全無視したらダメだな 最大HPアップすら投げ捨てて火力を取ってたけど、アーツHPアップ込だと結構硬いしファーム中に大胆な動きを取れなくもなるので、付帯効果ではカットを拾った方がいい 2025-10-22 (水) 17:29:02 [ID:p-99xb-fdb7-9pfy] [#8xr8] 最大HPカットの間違い 2025-10-22 (水) 17:36:34 [ID:p-99xb-fdb7-9pfy] [#1x4o] 最大HPカット2〜3付けるとアーツ中ゴリ押し仕放題になるし、アーツ増加分HPで受けきってもう一回最大HPカット発動することもあるから他キャラ以上に強力に活かせるぞ 2025-10-22 (水) 21:26:41 [ID:p-25m8-cdee-79w1],2025-10-22T08:29:02+00:00,2025-10-25T07:45:14.450228+00:00
1b1d6cf6d9d0b6a945d17b38b84e355f4c395ef0,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#8xr8] 最大HPカットの間違い 2025-10-22 (水) 17:36:34 [ID:p-99xb-fdb7-9pfy],2025-10-22T08:36:34+00:00,2025-10-25T07:45:14.450228+00:00
fe9f6fe94ae0c0d8ea7ebc2541b12ec047b324e8,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#1x4o] 最大HPカット2〜3付けるとアーツ中ゴリ押し仕放題になるし、アーツ増加分HPで受けきってもう一回最大HPカット発動することもあるから他キャラ以上に強力に活かせるぞ 2025-10-22 (水) 21:26:41 [ID:p-25m8-cdee-79w1],2025-10-22T12:26:41+00:00,2025-10-25T07:45:14.450228+00:00
5ff13e896a4825cb2080a7e631989a496b7a2e9a,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#3dzc] 隠者さんほぼ使ったことなかったんだけど、初期杖が便利すぎるから侵入者狩るのめちゃくちゃ良いね。遺物で攻撃力もあがるし。デメリットは事故りやすいのと、あんまり侵入者遺物つけてる人いないから、主張はしないほうが良いところ。 2025-10-22 (水) 23:21:03 [ID:m-81s4-6f28-bci9] [#9exe] 深度5だと侵入遺物結構もってくるし、それなくても紫と赤確定の潜在落とすの美味いから行ったほうがいいよ 2025-10-22 (水) 23:48:16 [ID:m-aw2g-6f28-cw9y] [#28wz] 隠者ならLV2でも楽だから侵入したいのに確実にピン拒まれるｗ ってかＭＭＯみたいに侵入者を外まで釣れば誰でも楽勝だよね 2025-10-23 (木) 17:15:00 [ID:p-czge-f71a-7e9n] [#6bq2] 鉄の目罪人に床ペロしまくる奴多いからやだ 2025-10-24 (金) 08:12:10 [ID:m-yh85-f849-dopu] [#7uj6] LV2なら尚更ゾンビアタックできるけどなｗ 隠者ならそもそも自分で倒してあげればいいだけの話 2025-10-24 (金) 09:36:13 [ID:p-cw9w-6f28-7e9n],2025-10-22T14:21:03+00:00,2025-10-25T07:45:14.450228+00:00
3877a72aee8d9ac0958d6dfa079d4a074db23c7b,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#9exe] 深度5だと侵入遺物結構もってくるし、それなくても紫と赤確定の潜在落とすの美味いから行ったほうがいいよ 2025-10-22 (水) 23:48:16 [ID:m-aw2g-6f28-cw9y],2025-10-22T14:48:16+00:00,2025-10-25T07:45:14.450228+00:00
b05eabc0bb538a6e756e5550e323097b19d08fc3,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#28wz] 隠者ならLV2でも楽だから侵入したいのに確実にピン拒まれるｗ ってかＭＭＯみたいに侵入者を外まで釣れば誰でも楽勝だよね 2025-10-23 (木) 17:15:00 [ID:p-czge-f71a-7e9n] [#6bq2] 鉄の目罪人に床ペロしまくる奴多いからやだ 2025-10-24 (金) 08:12:10 [ID:m-yh85-f849-dopu],2025-10-23T08:15:00+00:00,2025-10-25T07:45:14.450228+00:00
2ac18de428dc0e0bdf89f20c9a6f45129184dc98,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#7uj6] LV2なら尚更ゾンビアタックできるけどなｗ 隠者ならそもそも自分で倒してあげればいいだけの話 2025-10-24 (金) 09:36:13 [ID:p-cw9w-6f28-7e9n],2025-10-24T00:36:13+00:00,2025-10-25T07:45:14.450228+00:00
be00e76192c6dec7c1e0c737e53994b6593ecf69,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#89at] よさげな遺物に被ダメージ時、死を蓄積がついてしまったんだけど隠者ならワンチャンセーフ説ある？ 2025-10-23 (木) 03:34:14 [ID:p-2qqp-cdee-20i6] [#5w26] カリゴ以外なら何とかなる気はする。あとは夜巫女霧の誤爆には要注意かな。 2025-10-23 (木) 03:45:59 [ID:p-cimd-cdee-9pfy] [#xqwz] 基本的にカリゴ相手に凍傷、リブラ相手に発狂は1個でもアウト、それ以外なら異常1種につき1個までセーフ。カリゴは大技阻止のために隠者は出さないけど、異常耐性の低い鉄の目でも出血付けて発動したことがない。死ならミミズ顔で多少余裕を持って行動するようにすれば、1個なら無害 2025-10-23 (木) 07:27:03 [ID:m-cond-5c81-74up] [#av26] 自分で何回か使ってみた感じ1回も即死することはなかったから思ってたより当たりの部類かもしれない 2025-10-24 (金) 06:04:08 [ID:p-2qqp-cdee-20i6],2025-10-22T18:34:14+00:00,2025-10-25T07:45:14.450228+00:00
5a88df80e3c3aa036518ed12d7ce91a4193aec51,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#5w26] カリゴ以外なら何とかなる気はする。あとは夜巫女霧の誤爆には要注意かな。 2025-10-23 (木) 03:45:59 [ID:p-cimd-cdee-9pfy],2025-10-22T18:45:59+00:00,2025-10-25T07:45:14.450228+00:00
