comment_id,source_url,author,content,posted_at,collected_at
3803fd40c401aeaa4925a50db04f302c72839083,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#92yx] アーツ出血・魔術師塔FP・魔攻１ これを魔術の地展開・魔術師塔FP・魔攻２に更新出来ないかなぁ… 2025-11-11 (火) 18:01:44 [ID:p-9nah-f849-20i6],2025-11-11T09:01:44+00:00,2025-11-15T07:45:10.346457+00:00
a7e8b50e97526a22adf235d0b762e396dc6e0df0,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#au4c] 技量低下付け過ぎるとLv15詠唱速度+2でも最速にならなかったりする？ 2025-11-11 (火) 21:45:56 [ID:m-5b97-5c81-7q7d] [#3bkc] 素の隠者はレベル15で技量19、詠唱速度は1で技量30相当の補正をかけて、技量70で最速。なので-9まで積んでも問題無し。-6までならレベル12でも最速到達 2025-11-11 (火) 22:23:33 [ID:m-b3d3-f849-bci9] [#e3l5] +1で技量+30相当も付くんだありがとう。このwikiの付帯効果のページには、レディの場合は+1とLv15で最速に達すると書いてあるけど、実際にはもっと早く最速になるんですかね 2025-11-11 (火) 22:32:00 [ID:m-4mg7-5c81-7q7d],2025-11-11T12:45:56+00:00,2025-11-15T07:45:10.346457+00:00
0e0ff6708c0c530d0e2f2480db4e17f33024bd2d,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#3bkc] 素の隠者はレベル15で技量19、詠唱速度は1で技量30相当の補正をかけて、技量70で最速。なので-9まで積んでも問題無し。-6までならレベル12でも最速到達 2025-11-11 (火) 22:23:33 [ID:m-b3d3-f849-bci9] [#e3l5] +1で技量+30相当も付くんだありがとう。このwikiの付帯効果のページには、レディの場合は+1とLv15で最速に達すると書いてあるけど、実際にはもっと早く最速になるんですかね 2025-11-11 (火) 22:32:00 [ID:m-4mg7-5c81-7q7d],2025-11-11T13:23:33+00:00,2025-11-15T07:45:10.346457+00:00
e1dcb98149a244d7888fb275781a74bc097a5bfe,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#dvu2] 味方2人が3ゲージバームクーヘンの場合ってもう1人で勝つしかないよね？蘇生用にないか1つ近接持ってるけど厳しすぎる 2025-11-11 (火) 23:19:35 [ID:m-2vtx-e281-9zgv] [#d9ba] 一人で勝つしかないね... 2025-11-12 (水) 01:02:17 [ID:m-bd9h-10af-9zgv] [#6lx9] 夜の彗星とかあればワンチャン、避けながら2ゲージ削ってアーツで蘇生は今日やった 2025-11-12 (水) 02:13:07 [ID:m-b535-6f28-clvb] [#eykp] 隠者使ってるとこの場面結構あるから、1人で勝てるようになりたいね。例えば常夜グラとか隠者では3ゲージ起こすの無理。近接振るにはスタミナが足りない。じゃあ魔法はどうかというと、魔法で弱い味方起こすよりも攻撃にfp使った方が隠者の場合は削れる。隠者の価値は蘇生じゃなくて、ボスHPを1人でどれだけ削れるかにあると思う。 2025-11-12 (水) 02:22:37 [ID:m-47sr-6f28-9zgv] [#85lb] 常夜マリス以外には一人でも削り切れるのが理想。隠者は無限の継戦能力がありながら遠距離で火力出せるので、マルチでのソロ討伐適正はトップクラスのキャラ。魔術の選択ミスや回避ミス、攻撃タイミングミスをしなければ絶対に勝てる。混成魔法を吐かないといけない場面に遭遇することがあるので、安全に吐けるタイミングはしっかり覚えておきたい。ゲージ蘇生×2するのは復讐者拳があるときくらいで、基本は一人で削り切る気持ちで 2025-11-12 (水) 03:52:00 [ID:m-39jf-0cb5-3t1h] [#5z7s] 2人3ゲージ蘇生は出来ないこともないけど、その為の労力を全て攻撃に注ぎ込めば倒せるという話。 勝ちを目指してるなら残念ながら隠者残して3ゲージになる味方は起こす価値が無いぜ。 共闘感を重視するなら起こすの頑張るといいんじゃないか。 2025-11-12 (水) 03:52:07 [ID:p-25m8-cdee-c0mw] [#7hn3] ちなみに起こすには青3溜めてからゲージ削って、半分くらい削るのに成功したら青3で延長しつつ残りを削る様にすると起こしやすい。 回避に専念しないといけない攻撃でゲージ戻されるから、延長の青3はほぼ必須。 まぁこれを目の前のボスにやると3割くらいは持っていけるんですけどね。 2025-11-12 (水) 04:02:25 [ID:p-25m8-cdee-c0mw] [#7u7h] みんなありがとう。1人で倒しきる力をつけるよ 2025-11-12 (水) 06:29:44 [ID:m-2vtx-e281-9zgv] [#93ro] 魔単の混成魔法を挟みながら救助活動すれば、大抵の魔術でも３ゲージ対応できますね。 といっても、回避しながら救助するわけだから、一人で押し切れるPSが必要になることも間違いない。 2025-11-13 (木) 14:21:28 [ID:p-8qty-24c4-3l7g] [#85r0] 夜の彗星かハイマ砲丸があればいけるな。特に夜の彗星は固定でついてるし貫通するから、倒れた味方と自分の間に敵を置くような位置取りで撃てばダメージ与えながら3ゲージ起こせる。ハイマ砲丸は溜めなしでも隙が大きいから、大技の前後を狙って撃つ感じで楽に起こせる 2025-11-14 (金) 00:01:28 [ID:m-cf7g-f849-9zgv],2025-11-11T14:19:35+00:00,2025-11-15T07:45:10.346457+00:00
09e928594987da6f691083814e6d2847c1a9b3f3,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#d9ba] 一人で勝つしかないね... 2025-11-12 (水) 01:02:17 [ID:m-bd9h-10af-9zgv],2025-11-11T16:02:17+00:00,2025-11-15T07:45:10.346457+00:00
0af12a82a62aad290bf9cdea06b8e22bf09c0ba7,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#6lx9] 夜の彗星とかあればワンチャン、避けながら2ゲージ削ってアーツで蘇生は今日やった 2025-11-12 (水) 02:13:07 [ID:m-b535-6f28-clvb],2025-11-11T17:13:07+00:00,2025-11-15T07:45:10.346457+00:00
879c337a0d7a66ae5825ddc1cfbf1bc00932743d,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#eykp] 隠者使ってるとこの場面結構あるから、1人で勝てるようになりたいね。例えば常夜グラとか隠者では3ゲージ起こすの無理。近接振るにはスタミナが足りない。じゃあ魔法はどうかというと、魔法で弱い味方起こすよりも攻撃にfp使った方が隠者の場合は削れる。隠者の価値は蘇生じゃなくて、ボスHPを1人でどれだけ削れるかにあると思う。 2025-11-12 (水) 02:22:37 [ID:m-47sr-6f28-9zgv],2025-11-11T17:22:37+00:00,2025-11-15T07:45:10.346457+00:00
99576e9728392a40318afdda8ff9f338ad71df01,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#85lb] 常夜マリス以外には一人でも削り切れるのが理想。隠者は無限の継戦能力がありながら遠距離で火力出せるので、マルチでのソロ討伐適正はトップクラスのキャラ。魔術の選択ミスや回避ミス、攻撃タイミングミスをしなければ絶対に勝てる。混成魔法を吐かないといけない場面に遭遇することがあるので、安全に吐けるタイミングはしっかり覚えておきたい。ゲージ蘇生×2するのは復讐者拳があるときくらいで、基本は一人で削り切る気持ちで 2025-11-12 (水) 03:52:00 [ID:m-39jf-0cb5-3t1h],2025-11-11T18:52:00+00:00,2025-11-15T07:45:10.346457+00:00
be63fe40b019137b84ecd3cabe4fd3b7565c05cd,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#5z7s] 2人3ゲージ蘇生は出来ないこともないけど、その為の労力を全て攻撃に注ぎ込めば倒せるという話。 勝ちを目指してるなら残念ながら隠者残して3ゲージになる味方は起こす価値が無いぜ。 共闘感を重視するなら起こすの頑張るといいんじゃないか。 2025-11-12 (水) 03:52:07 [ID:p-25m8-cdee-c0mw] [#7hn3] ちなみに起こすには青3溜めてからゲージ削って、半分くらい削るのに成功したら青3で延長しつつ残りを削る様にすると起こしやすい。 回避に専念しないといけない攻撃でゲージ戻されるから、延長の青3はほぼ必須。 まぁこれを目の前のボスにやると3割くらいは持っていけるんですけどね。 2025-11-12 (水) 04:02:25 [ID:p-25m8-cdee-c0mw] [#7u7h] みんなありがとう。1人で倒しきる力をつけるよ 2025-11-12 (水) 06:29:44 [ID:m-2vtx-e281-9zgv],2025-11-11T18:52:07+00:00,2025-11-15T07:45:10.346457+00:00
5978c0c45bcaa810fee4df59529a126e1d60b3d6,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#93ro] 魔単の混成魔法を挟みながら救助活動すれば、大抵の魔術でも３ゲージ対応できますね。 といっても、回避しながら救助するわけだから、一人で押し切れるPSが必要になることも間違いない。 2025-11-13 (木) 14:21:28 [ID:p-8qty-24c4-3l7g],2025-11-13T05:21:28+00:00,2025-11-15T07:45:10.346457+00:00
