comment_id,source_url,author,content,posted_at,collected_at
b374596ae7fe59eb1cbd668015b3cbd52a9fa8a2,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#3crp] 高火力の遠距離魔術を安全圏から打ち込めるのが強いと思ってたから結晶魔術は繋ぎでしか使ってなかったなー まあまあ隙晒すのも気に食わなかったし だからこそ壺ナーフには憤死した 2026-01-16 (金) 20:45:24 [ID:m-ekjv-e977-bci9],2026-01-16T11:45:24+00:00,2026-01-17T07:45:40.674330+00:00
17feb13f51860baa16a59b2de7fc47878527356e,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#czse] 持ち込み魔術のラインナップ増えねえかな 何で重力がねえんだ 2026-01-16 (金) 20:55:08 [ID:m-eps9-f849-bj0t],2026-01-16T11:55:08+00:00,2026-01-17T07:45:40.674330+00:00
a4d5ae37550eaae17b2e04ab4e5186f4dfc84910,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#12ba] 魔術師塔と杖3本同時採用ビルドがアリだと思い始めてきた 自分が下手なのもあるけど常夜リブラに混成で足止まった時に魔法陣で乙るのが目に見えて減った 火力は知力/信仰上昇でカバー 2026-01-16 (金) 23:45:18 [ID:p-8vxr-ea39-85ta],2026-01-16T14:45:18+00:00,2026-01-17T07:45:40.674330+00:00
96ec43572698291132fc9a9564221d2a010263e9,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#cv85] 欠片拾ったらハルハルに貢げよな 2026-01-17 (土) 00:33:19 [ID:m-79lm-f73e-bci9],2026-01-16T15:33:19+00:00,2026-01-17T07:45:40.674330+00:00
53a0be83dd2ed45f082617d9ea8e6881e0e52c4a,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#501p] 結晶1本確率減った程度で知力S信仰S高性能回避持ちスキルとアーツでFP実質無限・味方の聖杯瓶欠片代わりになれる上に初期装備つぶてアーク杖持ち混成魔法でロマン砲のキャラが弱いはずがない アプデ前執行者みたいに「使い方を工夫すれば」スキルアビリティアーツが強い・使い道あるみたいな前置詞つけるまでもなく全部それだけで強い 現在ですら余裕の最強格だよ 2026-01-17 (土) 01:17:10 [ID:m-3ilm-6f28-a6lq],2026-01-16T16:17:10+00:00,2026-01-17T07:45:40.674330+00:00
701720047f904ec9fb551d879fd743f7ca9c4dd2,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#81d4] 魔術師塔からアプデ後結晶杖自体がぜんぜん出なくなったんだけど、もしかして出現確率すら下げられた？それとも運が悪すぎるだけ？ 2026-01-17 (土) 01:25:50 [ID:m-7xyv-cdee-bci9] [#eiam] アプデ後味方含めて6回使って6回全部結局結晶引いたから別に確率は多分おちてないと思うぞ 2026-01-17 (土) 01:55:18 [ID:p-939n-24c4-85ta] [#8tdq] アプデ後もだいたい出てる 出ないときは滅びや満月あたりが来るから、ナーフはされてないんじゃないかな 2026-01-17 (土) 02:11:26 [ID:m-azvn-4cf1-a6lq] [#di5g] 魔術師塔行ったらハルハルレディがくれた。結構な頻度で出てるよ。ただ腐った方が出てきたときはうわぁ・・・ってなる。 2026-01-17 (土) 15:35:49 [ID:p-bg0x-3707-85ta],2026-01-16T16:25:50+00:00,2026-01-17T07:45:40.674330+00:00
85a38013eaaa33c437ca49374e37babceb771687,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#eiam] アプデ後味方含めて6回使って6回全部結局結晶引いたから別に確率は多分おちてないと思うぞ 2026-01-17 (土) 01:55:18 [ID:p-939n-24c4-85ta],2026-01-16T16:55:18+00:00,2026-01-17T07:45:40.674330+00:00
b2f392e2ce58d93d99cde1d4e235ba0f37bdcaa2,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#8tdq] アプデ後もだいたい出てる 出ないときは滅びや満月あたりが来るから、ナーフはされてないんじゃないかな 2026-01-17 (土) 02:11:26 [ID:m-azvn-4cf1-a6lq],2026-01-16T17:11:26+00:00,2026-01-17T07:45:40.674330+00:00
dee7116f68a34d9cefbdfea6a6178d917bd8634c,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#di5g] 魔術師塔行ったらハルハルレディがくれた。結構な頻度で出てるよ。ただ腐った方が出てきたときはうわぁ・・・ってなる。 2026-01-17 (土) 15:35:49 [ID:p-bg0x-3707-85ta],2026-01-17T06:35:49+00:00,2026-01-17T07:45:40.674330+00:00
cee65aa47132c9cb0727a6bcee9d260eab956a29,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#8fgw] そもそも結晶特化なんてやってなかった身としてはかなりどうでもいい 結晶ナーフでオワコン！ はOPに頼ってただけの実力深度3レベルでしょ 2026-01-17 (土) 02:23:48 [ID:m-3dwr-6f28-3t1h] [#562d] 本当にその通り。対応力ないから、誰かが見つけてくれた勝ちパターンに頼るしかできないんだと思う。たぶん、すでに隠者捨ててハルハル執行者組んでる。そしてナーフされたらまた騒いで、次はゲームごと乗り換えかな？ 2026-01-17 (土) 02:54:45 [ID:m-9kqb-962a-a6lq] [#62f5] 火力職なのに高火力出せない雑魚おる〜？ 2026-01-17 (土) 02:58:07 [ID:p-52nl-8a58-9ivj] [#c44g] 結晶特化組めてないだけやん 2026-01-17 (土) 03:03:48 [ID:m-eps9-f849-bj0t] [#4nn1] 組めてないんじゃなくて組んでないんだよ 自分でやっててこれ何が面白いんだ・・・？ってなってすぐ封印したわ 2026-01-17 (土) 07:38:10 [ID:m-3dwr-6f28-3t1h] [#4xgf] それな、遊びなんだからいろんな魔術使って楽しく戦いたい。 レートに脳みそ焼かれて狂った連中が多いのなんの。 2026-01-17 (土) 07:47:57 [ID:p-9eud-97d9-7kwt] [#4v6d] いや組めてないだけやん アプデのバフナーフでの調整入ってスペックとか強い弱いで話してんのに楽しさが！とか言ってるの頭おかしいでしょ メタ追うのは色んなゲームでもよくある事だし逆張りマイオナが意味わからんイキリかますのもよくあるけどさ 2026-01-17 (土) 09:06:25 [ID:m-7mf3-f849-cx7n],2026-01-16T17:23:48+00:00,2026-01-17T07:45:40.674330+00:00
71b9cd53e3eb1132e6c4ca56da9bb6a52960ff97,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#562d] 本当にその通り。対応力ないから、誰かが見つけてくれた勝ちパターンに頼るしかできないんだと思う。たぶん、すでに隠者捨ててハルハル執行者組んでる。そしてナーフされたらまた騒いで、次はゲームごと乗り換えかな？ 2026-01-17 (土) 02:54:45 [ID:m-9kqb-962a-a6lq],2026-01-16T17:54:45+00:00,2026-01-17T07:45:40.674330+00:00
ca828731b4cfeb1a366e642a8c71c6aa810eee74,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#62f5] 火力職なのに高火力出せない雑魚おる〜？ 2026-01-17 (土) 02:58:07 [ID:p-52nl-8a58-9ivj],2026-01-16T17:58:07+00:00,2026-01-17T07:45:40.674330+00:00
bd91ebe7fbfcd9e4cc7f6f9245ee2e6af3205e35,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#c44g] 結晶特化組めてないだけやん 2026-01-17 (土) 03:03:48 [ID:m-eps9-f849-bj0t] [#4nn1] 組めてないんじゃなくて組んでないんだよ 自分でやっててこれ何が面白いんだ・・・？ってなってすぐ封印したわ 2026-01-17 (土) 07:38:10 [ID:m-3dwr-6f28-3t1h] [#4xgf] それな、遊びなんだからいろんな魔術使って楽しく戦いたい。 レートに脳みそ焼かれて狂った連中が多いのなんの。 2026-01-17 (土) 07:47:57 [ID:p-9eud-97d9-7kwt] [#4v6d] いや組めてないだけやん アプデのバフナーフでの調整入ってスペックとか強い弱いで話してんのに楽しさが！とか言ってるの頭おかしいでしょ メタ追うのは色んなゲームでもよくある事だし逆張りマイオナが意味わからんイキリかますのもよくあるけどさ 2026-01-17 (土) 09:06:25 [ID:m-7mf3-f849-cx7n],2026-01-16T18:03:48+00:00,2026-01-17T07:45:40.674330+00:00
e730688d53c4b9a30000b69bfa15df288c6f5dc2,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#3b80] Lv3時点で他キャラの強レア武器やレジェ武器に匹敵(威力なら上)するものを装備出来たってだけだしな 出にくくなったとこで他武器が弱いわけじゃないから、他キャラと同じようなダメージ効率の変化になるだけよ 2026-01-17 (土) 02:56:22 [ID:m-908l-8a58-a6lq],2026-01-16T17:56:22+00:00,2026-01-17T07:45:40.674330+00:00
3cef0ca6d03ca2e2e988804d9edcbc33a7b3e324,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#dvqo] なんか自分は汎用的な構成だからノーダメみたいな意見あるけど隠者の特化って基本的に魔力全部積むのがスタートだよな？ 特定魔術強化のみは論外だけど魔力と特化が両立する以上魔力だけで組んでるのは単に遺物自体揃ってないだけじゃないか？ 2026-01-17 (土) 03:08:54 [ID:m-8z27-1237-bci9] [#a9et] 効率厨的な言い方をすればそう 特定強化・魔攻4(好みで魔術とか)・最大HPみたいなのあれば採用しない理由はないし 逆に特定強化・魔攻3と魔攻4・最大HP・アーツ+なら後者採用する人も居る 表面はアーツ2種と魔攻2を2つ、それに侵入者 残りの4枠で火力面カバー出来るのが回収魔術地や特定強化、毒相手へのバフだし あるなら表には強化積むのが丸い 問題は完全ランダムの遺物ガチャだから、ない人はこの先1年回しても出ないとかがあり得る 2026-01-17 (土) 03:22:26 [ID:m-1jrs-8a58-a6lq] [#9cs2] 表はFP関連積むでしょ～ 道中FPないとスキルたくさん使う羽目になってDPS低下するし 2026-01-17 (土) 04:04:25 [ID:p-6ecs-7928-267x] [#8c63] 1枠だけなら特定強化選んだ場合でも無理なく積める(出ない) 2026-01-17 (土) 04:17:50 [ID:m-1jrs-8a58-a6lq] [#8rty] 木主は「結晶特化」と「魔力特化」「魔法特化」を履き違えてる気がする 2026-01-17 (土) 07:16:09 [ID:m-4oth-d4f2-1wz8] [#c04b] 木主はどの言葉も使ってないし履き違えてるのはお前だよ 2026-01-17 (土) 09:03:15 [ID:m-7mf3-f849-cx7n] [#5st4] ごめん俺も違いがわかんない 2026-01-17 (土) 09:47:39 [ID:p-d92i-3a71-8eya] [#7lzr] 俺もその3つをごっちゃにしてそうに思ったよ 木主は結晶と魔攻が両立するんだから結晶特化は自動的に魔力特化になるはずって主張だけど 最初の枝の人が言ってる通り魔攻に特定強化まで積むのはあくまで選択肢の一つと自分も思ってて、その先に特定強化を全部切ってその分HPUPなり撃破アーツなりFPケアなりの他の遺物効果に割り振るビルドも十分あり得るわけじゃん 結晶特化は結晶でなかったら遺物効果枠の無駄使いなんだし なので魔攻特化は妥協の産物ではなく結晶が出ない場合に備えた回答です そこ混同するのはよくない 2026-01-17 (土) 10:33:10 [ID:m-e4ua-9fc5-a6lq] [#28wv] そもそも魔◯特化って何って話 基本魔攻(魔術・属性)って積むものというか、積んでるのが普通なわけよ そこに+して特化を乗せるか・代わりに耐久やら別のモノを組み合わせるか 耐久寄せとか別の言い方が正解じゃないのってずっと思ってる 2026-01-17 (土) 11:20:30 [ID:p-d92i-3a71-8eya],2026-01-16T18:08:54+00:00,2026-01-17T07:45:40.674330+00:00
