comment_id,source_url,author,content,posted_at,collected_at
62d5165209f50631aa6d8b831283e4d95ce577d6,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#416e] 深夜前はジャーナルしかやらず、神遺物を引いたのを機に深度5から隠者をやり込み始めたクチなんだけど、隠者のアーツって深夜の方が強いね？浅き夜で魔力強化を大して盛れていないと、滅び撃ってもHP/FPが大して回復しないのがしんどい 2025-12-20 (土) 21:43:39 [ID:m-ykzs-5c81-7q7d] [#aetx] あんまりその視点なかったけど、ダメージの割合回復だから深層遺物込みのが強いのは確かにそうだね 滅びはもともと消費FPに対するダメージ効率はかなり悪いから、浅きでも深きでも隠者自身の素の性能が上がってくるLv10以降じゃないと使いづらいね。Lv7で即座に使うと基本ガス欠する 2025-12-21 (日) 09:31:47 [ID:p-14dj-ea39-85ta] [#4owv] 敵のHPが2〜3倍くらいあるから(赤いのは更に倍)結晶特化でもFPは基本ギリギリなんよね だからアーツでFP補充できるのは深夜で強いよ 2025-12-21 (日) 09:44:55 [ID:m-eps9-f849-2a3c],2025-12-20T12:43:39+00:00,2025-12-26T07:47:05.904759+00:00
e39c90a6b861d210c96719d55c1c0a4abac49223,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#aetx] あんまりその視点なかったけど、ダメージの割合回復だから深層遺物込みのが強いのは確かにそうだね 滅びはもともと消費FPに対するダメージ効率はかなり悪いから、浅きでも深きでも隠者自身の素の性能が上がってくるLv10以降じゃないと使いづらいね。Lv7で即座に使うと基本ガス欠する 2025-12-21 (日) 09:31:47 [ID:p-14dj-ea39-85ta],2025-12-21T00:31:47+00:00,2025-12-26T07:47:05.904759+00:00
add998afbfb9d6e526ebf2ac2cabc4699746db5c,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#4owv] 敵のHPが2〜3倍くらいあるから(赤いのは更に倍)結晶特化でもFPは基本ギリギリなんよね だからアーツでFP補充できるのは深夜で強いよ 2025-12-21 (日) 09:44:55 [ID:m-eps9-f849-2a3c],2025-12-21T00:44:55+00:00,2025-12-26T07:47:05.904759+00:00
5c88af1bec0d2c7a0ec85532f660c3bade8c04d2,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#2i8u] 通常遺物が１アーツ出血結晶強化２アーツHP撃破アーツ ４魔力４重力強化 ５属性１結晶 ６結晶魔力４ なんですけど、結晶魔力２と 侵入どっち入れたほうが使いやすいですかね？ 2025-12-21 (日) 17:16:18 [ID:p-1wer-4cf1-85ta] [#6se4] 頑張って理解しようとしたけど何言ってるのかさっぱりわからん 2025-12-21 (日) 19:08:53 [ID:p-2qqp-cdee-85ta] [#909l] 理解できたから整理する 通常遺物 ・アーツ出血、結晶 ・アーツHP、撃破時アーツ 深層遺物 ・魔力+4、重力 ・属性+1、結晶 ・魔力+4、結晶 この状態で通常遺物の3枠目に採用するとしたら以下のどちらが良いか？ ①魔力+2、結晶 ②夜の侵入者 個人的には①の魔力+2と結晶の方がいいと思うよ 2025-12-21 (日) 19:19:03 [ID:p-2qqp-cdee-85ta] [#2e4c] 読みにくくて申し訳ない。 結晶魔力が安定してそうなのでしばらくこれで遊んでみます。 深ききて200-300ぐらいだと思います 2025-12-24 (水) 14:49:17 [ID:p-1wer-4cf1-85ta] [#dn1o] 鬼強いな。 自分なら、結晶魔力２かな。通常遺物に魔力が一つもないのがちょっと気になるかも。 深き夜だけなら、あんまり関係ないから、どちらでも好きなほうで良いと思う。 2025-12-21 (日) 19:20:29 [ID:p-h49f-24c4-85ta] [#9evr] 通常枠の魔力なんて６％とかでしょ？いらなくね？ 2025-12-23 (火) 20:45:44 [ID:p-7mf3-f849-4bwb] [#dq0x] ちそこまで集めるのにどのくらいかかった？ 2025-12-24 (水) 03:13:33 [ID:m-a5ls-4cf1-bci9],2025-12-21T08:16:18+00:00,2025-12-26T07:47:05.904759+00:00
f65a585fad004ce224338d4dce7864bf8f2f50b1,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#6se4] 頑張って理解しようとしたけど何言ってるのかさっぱりわからん 2025-12-21 (日) 19:08:53 [ID:p-2qqp-cdee-85ta] [#909l] 理解できたから整理する 通常遺物 ・アーツ出血、結晶 ・アーツHP、撃破時アーツ 深層遺物 ・魔力+4、重力 ・属性+1、結晶 ・魔力+4、結晶 この状態で通常遺物の3枠目に採用するとしたら以下のどちらが良いか？ ①魔力+2、結晶 ②夜の侵入者 個人的には①の魔力+2と結晶の方がいいと思うよ 2025-12-21 (日) 19:19:03 [ID:p-2qqp-cdee-85ta] [#2e4c] 読みにくくて申し訳ない。 結晶魔力が安定してそうなのでしばらくこれで遊んでみます。 深ききて200-300ぐらいだと思います 2025-12-24 (水) 14:49:17 [ID:p-1wer-4cf1-85ta],2025-12-21T10:08:53+00:00,2025-12-26T07:47:05.904759+00:00
163ece843539c4d9b689aee5793466c00c5c168e,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#dn1o] 鬼強いな。 自分なら、結晶魔力２かな。通常遺物に魔力が一つもないのがちょっと気になるかも。 深き夜だけなら、あんまり関係ないから、どちらでも好きなほうで良いと思う。 2025-12-21 (日) 19:20:29 [ID:p-h49f-24c4-85ta] [#9evr] 通常枠の魔力なんて６％とかでしょ？いらなくね？ 2025-12-23 (火) 20:45:44 [ID:p-7mf3-f849-4bwb] [#dq0x] ちそこまで集めるのにどのくらいかかった？ 2025-12-24 (水) 03:13:33 [ID:m-a5ls-4cf1-bci9],2025-12-21T10:20:29+00:00,2025-12-26T07:47:05.904759+00:00
13b99344f3eae41f433b31c70e99d35405c1602a,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#f0qb] 近接のハルモニア遺物が強い＆大空洞の影響で封牢どころか侵入遺物ももういらない感じなのかな 2025-12-21 (日) 18:21:52 [ID:p-497q-6f28-85ta] [#8c23] 大空洞でも災域はあるんだから侵入自体は腐りはしない リムベルトで回れなかった時と同じ とはいえ優先して装備する必要は無いって感じで間違いない 2025-12-21 (日) 20:34:24 [ID:m-2m6s-9fc5-bci9] [#2bkm] 隠者が表に積める他の火力系効果と比較したら未だに採用する価値はあると思うけどね 近接はハルモニアの倍率が高いから優先度落ちてるだけよ 2025-12-21 (日) 22:11:29 [ID:m-a9vj-8a58-a6lq],2025-12-21T09:21:52+00:00,2025-12-26T07:47:05.904759+00:00
1f6de4d17e1f553e5f8c340cff757d4a40b30050,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#8c23] 大空洞でも災域はあるんだから侵入自体は腐りはしない リムベルトで回れなかった時と同じ とはいえ優先して装備する必要は無いって感じで間違いない 2025-12-21 (日) 20:34:24 [ID:m-2m6s-9fc5-bci9],2025-12-21T11:34:24+00:00,2025-12-26T07:47:05.904759+00:00
127fdd64e14f46e057980765d53e0795c1b5326c,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#2bkm] 隠者が表に積める他の火力系効果と比較したら未だに採用する価値はあると思うけどね 近接はハルモニアの倍率が高いから優先度落ちてるだけよ 2025-12-21 (日) 22:11:29 [ID:m-a9vj-8a58-a6lq],2025-12-21T13:11:29+00:00,2025-12-26T07:47:05.904759+00:00
d1aaeb9d1e45d39273e98c7c849811a2ae26b9b0,https://kamikouryaku.net/nightreign_eldenring/?%E9%9A%A0%E8%80%85,,[#8z15] 弱モニアに初期杖+1持ち込んでアークと礫で戦ってる淫者がいた アクションすごくうまくて遺物とルート取りがガタガタな人で参考にしていいかまったくわからねえ！ 結晶と怨霊みついだけどこっちを使ってるってことは性能的にありなのか？ 2025-12-21 (日) 18:59:52 [ID:m-937v-9fc5-bcq3] [#c08x] グラディウスとかもそうだけど、タイマン状態を強制されるかつ相手の攻撃頻度がそこそこあるような敵にはつぶては最適解だよ 特にハルモニアは多対１をせざるを得ないかつワープで距離詰めてくるから結晶も怨霊も相性悪いってだけだね ファームには貢献できてるから無駄ではないと思うけど 2025-12-21 (日) 23:23:57 [ID:p-14dj-ea39-85ta] [#bqii] なるほどなぁ ファームでは結晶ガンガン当ててたよ 道中ずっと+0初期杖握ってて最後に+1にしてメインウェポン扱いしたから気になってたんだ つぶて差し込みながら俺を狙ってるモニアをアークで一掃してくへてた 2025-12-22 (月) 21:24:34 [ID:m-5b9f-9fc5-bcq3] [#7738] つぶての事故率の少なさとアークの巻き込み具合を生かせるハルモニアなら、初期杖が理想になる事は確かに分かる ただ初期杖前提なら、どんなルート取りも影響少ないし遺物も汎用構成で良いから、理解できない状況までいくと違和感を感じた 2025-12-22 (月) 02:33:27 [ID:p-8qty-24c4-1oac] [#130j] コケ回復+持久+2とかのレベルが混ざってる マップの効率のいい周り方覚えてないオリマー でも戦闘はめちゃ上手い って極端な人なので立ち回り重視で弱武器ふってるのか、しっかり知識があるのかわからなかったんだ 2025-12-22 (月) 21:45:57 [ID:m-3q8v-9fc5-bcq3],2025-12-21T09:59:52+00:00,2025-12-26T07:47:05.904759+00:00
